train_dur,replicate_num,model_name,checkpoint_path,labelmap_path,spect_scaler_path,dataset_path,avg_val_acc,avg_val_acc_tfm,avg_val_levenshtein,avg_val_levenshtein_tfm,avg_val_loss,avg_val_segment_error_rate,avg_val_segment_error_rate_tfm
30.0,1,TweetyNoLSTMNet,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_30.0s/replicate_1/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_30.0s/replicate_1/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_30.0s/replicate_1/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9352743625640868,0.9615738987922668,235.05555725097656,6.666666507720947,0.8024741411209106,1.5300078789203315,0.0432692652581487
30.0,2,TweetyNoLSTMNet,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_30.0s/replicate_2/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_30.0s/replicate_2/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_30.0s/replicate_2/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9382469654083252,0.965520203113556,219.5,6.94444465637207,6.797915458679199,1.448163653754501,0.046100851302324
30.0,3,TweetyNoLSTMNet,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_30.0s/replicate_3/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_30.0s/replicate_3/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_30.0s/replicate_3/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9368109107017516,0.963075876235962,263.5555419921875,9.666666984558104,23.036113739013672,1.7286630108258865,0.0663151016730363
30.0,4,TweetyNoLSTMNet,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_30.0s/replicate_4/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_30.0s/replicate_4/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_30.0s/replicate_4/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9346662163734436,0.9506340026855468,168.8333282470703,7.94444465637207,0.4253316521644592,1.0903475147995416,0.0517224186223682
30.0,5,TweetyNoLSTMNet,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_30.0s/replicate_5/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_30.0s/replicate_5/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_30.0s/replicate_5/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9056676030158995,0.940826177597046,333.9444580078125,16.55555534362793,20.57943725585937,2.1767835243807223,0.1110362874583502
45.0,1,TweetyNoLSTMNet,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_45.0s/replicate_1/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_45.0s/replicate_1/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_45.0s/replicate_1/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9393841624259948,0.966330111026764,235.1666717529297,5.611111164093018,0.5967061519622803,1.5433121748632563,0.0383246379942287
45.0,2,TweetyNoLSTMNet,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_45.0s/replicate_2/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_45.0s/replicate_2/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_45.0s/replicate_2/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9332508444786072,0.9509410858154296,221.22222900390625,10.333333015441896,0.5477643013000488,1.412545892754146,0.0645429761764588
45.0,3,TweetyNoLSTMNet,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_45.0s/replicate_3/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_45.0s/replicate_3/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_45.0s/replicate_3/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9484587907791138,0.970300793647766,201.5,6.833333492279053,15.466710090637209,1.3443744756883818,0.0484341395193569
45.0,4,TweetyNoLSTMNet,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_45.0s/replicate_4/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_45.0s/replicate_4/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_45.0s/replicate_4/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.929615318775177,0.9599497318267822,244.3333282470703,10.166666984558104,7.352207660675049,1.5717354200989446,0.0673168310763205
45.0,5,TweetyNoLSTMNet,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_45.0s/replicate_5/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_45.0s/replicate_5/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNoLSTMNet/results_230705_101859/train_dur_45.0s/replicate_5/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.940714955329895,0.9594857692718506,193.61111450195312,7.05555534362793,0.9126255512237548,1.289717485887415,0.0502364701161497
