train_dur,replicate_num,model_name,checkpoint_path,labelmap_path,spect_scaler_path,dataset_path,avg_val_acc,avg_val_acc_tfm,avg_val_levenshtein,avg_val_levenshtein_tfm,avg_val_loss,avg_val_segment_error_rate,avg_val_segment_error_rate_tfm
30.0,1,TweetyNet,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_30.0s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_30.0s/replicate_1/labelmap.json,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_30.0s/replicate_1/StandardizeSpect,data/BFSongRepo/or60yw70/0927_092812-vak-frame-classification-dataset-generated-230629_173413,0.9669041633605956,0.969319224357605,10.322580337524414,1.9677419662475584,0.1588499993085861,0.1528427725066458,0.0301425308689366
30.0,2,TweetyNet,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_30.0s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_30.0s/replicate_2/labelmap.json,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_30.0s/replicate_2/StandardizeSpect,data/BFSongRepo/or60yw70/0927_092812-vak-frame-classification-dataset-generated-230629_173413,0.9674535989761353,0.9704887270927428,22.483871459960938,3.645161390304565,0.2013499438762664,0.3571675502829389,0.0668116921374072
30.0,3,TweetyNet,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_30.0s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_30.0s/replicate_3/labelmap.json,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_30.0s/replicate_3/StandardizeSpect,data/BFSongRepo/or60yw70/0927_092812-vak-frame-classification-dataset-generated-230629_173413,0.9720490574836732,0.9753464460372924,14.22580623626709,2.2580645084381104,0.1258243024349212,0.22500116521616,0.0399814181213711
30.0,4,TweetyNet,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_30.0s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_30.0s/replicate_4/labelmap.json,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_30.0s/replicate_4/StandardizeSpect,data/BFSongRepo/or60yw70/0927_092812-vak-frame-classification-dataset-generated-230629_173413,0.9723196625709534,0.9752926826477052,11.709677696228027,2.0,0.136588454246521,0.1911285583011674,0.0409631076406373
30.0,5,TweetyNet,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_30.0s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_30.0s/replicate_5/labelmap.json,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_30.0s/replicate_5/StandardizeSpect,data/BFSongRepo/or60yw70/0927_092812-vak-frame-classification-dataset-generated-230629_173413,0.9667778611183168,0.9712883234024048,21.12903213500977,2.451612949371338,0.1871018409729004,0.3465031875180073,0.0418590892735286
45.0,1,TweetyNet,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_45.0s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_45.0s/replicate_1/labelmap.json,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_45.0s/replicate_1/StandardizeSpect,data/BFSongRepo/or60yw70/0927_092812-vak-frame-classification-dataset-generated-230629_173413,0.9731337428092957,0.9759820699691772,12.96774196624756,1.5161290168762207,0.1079815551638603,0.214404408902791,0.0269537389195873
45.0,2,TweetyNet,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_45.0s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_45.0s/replicate_2/labelmap.json,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_45.0s/replicate_2/StandardizeSpect,data/BFSongRepo/or60yw70/0927_092812-vak-frame-classification-dataset-generated-230629_173413,0.9731819033622742,0.9756608605384828,10.838709831237791,1.451612949371338,0.1666131168603897,0.1868462568958921,0.0236120366862207
45.0,3,TweetyNet,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_45.0s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_45.0s/replicate_3/labelmap.json,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_45.0s/replicate_3/StandardizeSpect,data/BFSongRepo/or60yw70/0927_092812-vak-frame-classification-dataset-generated-230629_173413,0.973444402217865,0.9770154356956482,14.48387050628662,2.064516067504883,0.1292812526226043,0.2316407608281371,0.0389341452209714
45.0,4,TweetyNet,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_45.0s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_45.0s/replicate_4/labelmap.json,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_45.0s/replicate_4/StandardizeSpect,data/BFSongRepo/or60yw70/0927_092812-vak-frame-classification-dataset-generated-230629_173413,0.9671317934989928,0.9698585867881776,11.290322303771973,1.9677419662475584,0.1366196423768997,0.1811576295873013,0.0368845494272475
45.0,5,TweetyNet,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_45.0s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_45.0s/replicate_5/labelmap.json,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_45.0s/replicate_5/StandardizeSpect,data/BFSongRepo/or60yw70/0927_092812-vak-frame-classification-dataset-generated-230629_173413,0.9640923738479614,0.9663938283920288,13.096774101257324,2.903225898742676,0.2013605833053589,0.1899222166412704,0.0475568042873783
75.0,1,TweetyNet,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_75.0s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_75.0s/replicate_1/labelmap.json,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_75.0s/replicate_1/StandardizeSpect,data/BFSongRepo/or60yw70/0927_092812-vak-frame-classification-dataset-generated-230629_173413,0.9757688641548156,0.9767233729362488,6.77419376373291,1.451612949371338,0.1179600208997726,0.1080335312710469,0.0229273201792739
75.0,2,TweetyNet,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_75.0s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_75.0s/replicate_2/labelmap.json,results/BFSongRepo/or60yw70/TweetyNet/results_230629_230924/train_dur_75.0s/replicate_2/StandardizeSpect,data/BFSongRepo/or60yw70/0927_092812-vak-frame-classification-dataset-generated-230629_173413,0.972721517086029,0.9743677973747252,9.903225898742676,1.225806474685669,0.1444783359766006,0.141685354567224,0.0248899451337256
