train_dur,replicate_num,model_name,checkpoint_path,labelmap_path,spect_scaler_path,dataset_path,avg_val_acc,avg_val_acc_tfm,avg_val_levenshtein,avg_val_levenshtein_tfm,avg_val_loss,avg_val_segment_error_rate,avg_val_segment_error_rate_tfm
30.0,1,TweetyNoLSTMNet,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_30.0s/replicate_1/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_30.0s/replicate_1/labelmap.json,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_30.0s/replicate_1/StandardizeSpect,data/BFSongRepo/gy6or6/032212-vak-frame-classification-dataset-generated-230629_173148,0.9205269813537598,0.9554067254066468,154.6571502685547,7.0,0.8561937212944031,2.040339176330122,0.0950327116856103
30.0,2,TweetyNoLSTMNet,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_30.0s/replicate_2/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_30.0s/replicate_2/labelmap.json,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_30.0s/replicate_2/StandardizeSpect,data/BFSongRepo/gy6or6/032212-vak-frame-classification-dataset-generated-230629_173148,0.9136567115783693,0.9562281966209412,165.85714721679688,6.085714340209961,0.9818746447563172,2.2247719534817043,0.0828169273478256
30.0,3,TweetyNoLSTMNet,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_30.0s/replicate_3/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_30.0s/replicate_3/labelmap.json,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_30.0s/replicate_3/StandardizeSpect,data/BFSongRepo/gy6or6/032212-vak-frame-classification-dataset-generated-230629_173148,0.9216318130493164,0.962475061416626,157.3142852783203,6.885714054107666,1.337449073791504,2.0751473812431334,0.0921753728672874
30.0,4,TweetyNoLSTMNet,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_30.0s/replicate_4/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_30.0s/replicate_4/labelmap.json,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_30.0s/replicate_4/StandardizeSpect,data/BFSongRepo/gy6or6/032212-vak-frame-classification-dataset-generated-230629_173148,0.9078456163406372,0.9542945623397828,195.1999969482422,7.828571319580078,1.4100391864776611,2.6088429951829646,0.1050904595127525
30.0,5,TweetyNoLSTMNet,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_30.0s/replicate_5/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_30.0s/replicate_5/labelmap.json,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_30.0s/replicate_5/StandardizeSpect,data/BFSongRepo/gy6or6/032212-vak-frame-classification-dataset-generated-230629_173148,0.9314247369766236,0.964392066001892,136.74285888671875,5.857142925262451,0.7807559370994568,1.8165744545305609,0.0800884700281515
45.0,1,TweetyNoLSTMNet,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_45.0s/replicate_1/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_45.0s/replicate_1/labelmap.json,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_45.0s/replicate_1/StandardizeSpect,data/BFSongRepo/gy6or6/032212-vak-frame-classification-dataset-generated-230629_173148,0.9367507696151732,0.9662088751792908,132.5142822265625,5.171428680419922,0.4472672045230865,1.742846229176598,0.0673490783863523
45.0,2,TweetyNoLSTMNet,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_45.0s/replicate_2/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_45.0s/replicate_2/labelmap.json,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_45.0s/replicate_2/StandardizeSpect,data/BFSongRepo/gy6or6/032212-vak-frame-classification-dataset-generated-230629_173148,0.9286088943481444,0.9644716382026672,148.60000610351562,6.028571605682373,0.6142931580543518,1.9788898402925008,0.0765569902534954
45.0,3,TweetyNoLSTMNet,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_45.0s/replicate_3/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_45.0s/replicate_3/labelmap.json,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_45.0s/replicate_3/StandardizeSpect,data/BFSongRepo/gy6or6/032212-vak-frame-classification-dataset-generated-230629_173148,0.9295284748077391,0.9640867114067078,144.028564453125,5.914285659790039,0.9882287979125975,1.9159123784482583,0.0763440633951714
45.0,4,TweetyNoLSTMNet,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_45.0s/replicate_4/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_45.0s/replicate_4/labelmap.json,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_45.0s/replicate_4/StandardizeSpect,data/BFSongRepo/gy6or6/032212-vak-frame-classification-dataset-generated-230629_173148,0.928714632987976,0.9636403918266296,156.37142944335938,6.942857265472412,0.5559403300285339,2.057444350961012,0.0915541997952539
45.0,5,TweetyNoLSTMNet,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_45.0s/replicate_5/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_45.0s/replicate_5/labelmap.json,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_45.0s/replicate_5/StandardizeSpect,data/BFSongRepo/gy6or6/032212-vak-frame-classification-dataset-generated-230629_173148,0.9442468881607056,0.9724987745285034,115.05714416503906,3.4571428298950195,0.2914910018444061,1.5262453880891518,0.0471843772833528
75.0,1,TweetyNoLSTMNet,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_75.0s/replicate_1/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_75.0s/replicate_1/labelmap.json,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_75.0s/replicate_1/StandardizeSpect,data/BFSongRepo/gy6or6/032212-vak-frame-classification-dataset-generated-230629_173148,0.951598823070526,0.9740683436393738,98.22856903076172,3.657142877578736,0.2916604876518249,1.3037675564821534,0.0477151402837155
75.0,2,TweetyNoLSTMNet,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_75.0s/replicate_2/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_75.0s/replicate_2/labelmap.json,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_75.0s/replicate_2/StandardizeSpect,data/BFSongRepo/gy6or6/032212-vak-frame-classification-dataset-generated-230629_173148,0.9499425888061525,0.971058428287506,99.0857162475586,4.857142925262451,0.2482618540525436,1.2988799376528564,0.063628837179876
75.0,3,TweetyNoLSTMNet,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_75.0s/replicate_3/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_75.0s/replicate_3/labelmap.json,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_75.0s/replicate_3/StandardizeSpect,data/BFSongRepo/gy6or6/032212-vak-frame-classification-dataset-generated-230629_173148,0.954801380634308,0.9749686121940612,88.54285430908203,2.085714340209961,0.2271755486726761,1.1678007412807871,0.0274165557472448
75.0,4,TweetyNoLSTMNet,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_75.0s/replicate_4/TweetyNoLSTMNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_75.0s/replicate_4/labelmap.json,results/BFSongRepo/gy6or6/TweetyNoLSTMNet/results_230705_151209/train_dur_75.0s/replicate_4/StandardizeSpect,data/BFSongRepo/gy6or6/032212-vak-frame-classification-dataset-generated-230629_173148,0.9515174627304076,0.9740853309631348,99.0857162475586,3.0,0.2392988204956054,1.3085685052939913,0.0380115971678302
